Ticker,CIK
TCP,1075607
TCPC,1370755
TCPW,1420419
TCR,854875
TCRD,1464963
TCS,1411688
TCSR,1383960
TCT,906110
TCW,1405082
TCWF,909226
TCX,909494
TCXB,847015
TDBK,1178409
TDC,816761
TDCB,1282847
TDCH,1118974
TDCP,1375195
TDF,919893
TDG,1260221
TDII,1092105
TDKM,907237
TDS,1051512
TDW,98222
TDWV,1038792
TDY,1094285
TDYT,351902
TE,350563
TE,352049
TEA,1314592
TEAM,805054
TEAR,1299139
TEC,1131072
TECD,790703
TECH,842023
TECM,1415605
TECO,1075773
TECUA,96831
TEDG,1190132
TEDG,1413581
TEEE,319016
TEEX,1370292
TEG,916863
TEGN,906448
TEGY,1383394
TEI,909112
TEJS,869688
TEK,96879
TEKC,716214
TEL,1385157
TELK,1109196
TELOZ,97148
TELT,97052
TEN,1024725
TENF,1051118
TENG,919721
TENT,1035374
TEP,1569134
TER,97210
TERA,316672
TERN,1052303
TES,1336467
TESI,804121
TESO,1022705
TESS,927355
TEST,94136
TEVE,839443
TEX,97216
TEXG,1143548
TF,861865
TFAC,1074865
TFC,836267
TFCO,895329
TFCT,1090870
TFDI,1407384
TFER,1414043
TFF,1000048
TFHD,1025315
TFHIZ,719271
TFIN,1082484
TFM,1489979
TFN,1059579
TFSI,32272
TFSL,1381668
TFSM,1062195
TFX,96943
TG,850429
TGC,1001614
TGE,799165
TGEN,921114
TGEN,1537435
TGFIN,876134
TGI,1021162
TGIC,911631
TGIS,900017
TGLO,1066684
TGLP,1052284
TGLS,1534675
TGN,1188303
TGPC,813718
TGSI,916485
TGT,27419
TGT,946115
TGTL,1065581
TGTX,1001316
TGWC,1124019
TGX,795551
TGY,1408193
THAI,1289255
THAN,1027882
THC,70318
THCX,880036
THDO,898441
THE,1210697
THER,1073695
THFC,1109262
THFF,714562
THG,944695
THI,1345111
THK,829323
THLD,1183765
THM,1134115
THMD,850660
THME,1074142
THMG,711034
THO,730263
THOR,350907
THPHF,1070630
THQI,865570
THR,1489096
THRD,921051
THRX,1080014
THS,1320695
THST,1564709
THTI,1375686
THTL,1058539
THV,1083753
THVB,944468
THWI,1451598
THX,1015293
TIBB,1013796
TIBX,1085280
TICC,1259429
TIDC,1016611
TIDE,1088881
TIDE,1107104
TIE,1011657
TIER,1045150
TIF,98246
TIGE,1095276
TIGR,820738
TII,97886
TIII,277928
TIK,96885
TIL,1370433
TILE,715787
TIN,731939
TINY,893739
TIPRX,1551047
TIS,1324189
TISDZ,1175872
TISI,318833
TISI,845696
TITN,1409171
TITT,932144
TIV,22551
TIVO,1088825
TIXC,925956
TIXX,1038083
TJX,109198
TKCI,1080922
TKCRF,1117095
TKER,1084557
TKF,856218
TKGN,1368154
TKLC,790705
TKNK,1299648
TKOI,1094084
TKR,98362
TKSS,1502777
TKTM,1006637
TKTX,885259
TLAB,317771
TLB,912263
TLCB,1123219
TLCC,948704
TLCO,1101688
TLCR,1405197
TLCV,1010610
TLDG,798122
TLEI,1098301
TLEO,1134203
TLF,909724
TLGB,1278739
TLGD,1002531
TLI,1068963
TLKP,944310
TLL,928659
TLLP,1507615
TLNT,810018
TLOG,1361248
TLON,1140028
TLP,1319229
TLRK,889057
TLSRP,320121
TLST,1290416
TLWS,1479526
TLXT,742814
TLYH,1226944
TLYS,1524025
TMA,892535
TMAK,1403008
TMAS,1012159
TMAX,1074663
TMBS,314436
TMBT,1001808
TMCI,1377318
TMCV,1172678
TMED,357001
TMEG,1163680
TMEN,884504
TMFZ,1100125
TMG,755199
TMGG,1301839
TMH,1082754
TMHC,1562476
TMI,1399067
TMK,320335
TMLL,1138680
TMLN,909736
TMMME,1434589
TMNG,1094814
TMO,97745
TMOL,1011733
TMP,1005817
TMR,869369
TMRK,912890
TMS,1491501
TMSH,1402457
TMSS,835412
TMTA,1001193
TMTM,818675
TMUS,1097609
TMUS,1283699
TMWD,1022509
TMXN,1132645
TNAV,1474439
TNB,97854
TNBI,1452011
TNC,97134
TNDM,1438133
TNEX,806129
TNF,1368879
TNGN,1296391
TNGO,1093902
TNGO,1182325
TNGS,1446414
TNH,879575
TNH,1162139
TNH,1162145
TNLX,99106
TNM,71023
TNOX,1099414
TNRK,723615
TNRO,1167370
TNS,1268671
TNSB,859621
TNSP,1345059
TNSX,774055
TNSX,1097896
TNTD,1286345
TNTU,847597
TNTX,929757
TNTY,802257
TNUG,1499467
TNUS,1408299
TNVAU,1298663
TNVF,884892
TOA,1046578
TOAK,1276130
TOBC,740942
TOD,98537
TODT,1418475
TOF,730349
TOFC,107284
TOFC,1072847
TOH,1402175
TOL,794170
TOM,888747
TOMO,1317872
TONE,1170605
TONS,1046687
TONS,1362614
TOO,1382298
TOPG,1103640
TOPP,812076
TORA,1281198
TORC,1129650
TORM,842295
TORO,1333519
TOTG,1174290
TOVC,1063197
TOWR,1485469
TOX,739944
TOY,1005414
TPC,77543
TPC,1091973
TPCG,1452217
TPDI,1011550
TPET,1381435
TPGI,1283709
TPH,1561680
TPHS,724742
TPI,1362718
TPIV,1094038
TPL,97517
TPLM,1281922
TPND,1504167
TPNI,1521013
TPNL,1496443
TPO,1303565
TPOI,1535079
TPOP,98827
TPP,857644
TPPH,891504
TPQC,1289632
TPRE,1576018
TPTH,1041426
TPTI,1097297
TPWR,819927
TPX,1206264
TPY,98410
TPZ,1059280
TPZ,1408201
TQ,1022964
TQNT,913885
TQST,29322
TR,98677
TRA,722079
TRAB,1405286
TRAC,922811
TRAD,1111559
TRAK,1333513
TRB,726513
TRBD,1022097
TRBN,1298521
TRBR,1038194
TRBR,1039184
TRBS,787648
TRBW,1093636
TRBX,1042610
TRBY,1078724
TRC,96869
TRCA,1262175
TRCB,1343034
TRCH,1431959
TRCI,741556
TRCR,858452
TRCY,313337
TRDM,1115954
TRDO,924505
TRDY,815098
TRE,1173643
TREE,1096479
TREE,1434621
TREK,1133932
TREN,859747
TRER,1445942
TREX,1069878
TRF,930828
TRFC,1097503
TRFG,1089297
TRFX,1000297
TRGL,98720
TRGM,1420030
TRGP,1389170
TRGT,1124105
TRH,862510
TRI,1074771
TRIDQ,859475
TRIN,1096509
TRIP,1526520
TRIS,1304901
TRK,934648
TRKN,868326
TRKR,789853
TRLA,1349454
TRLG,1160858
TRLI,1462223
TRMA,921549
TRMB,864749
TRMH,948727
TRMK,36146
TRMM,749254
TRMR,1375796
TRN,99780
TRNI,99102
TRNO,1476150
TRNS,99302
TRNT,99313
TRNX,1492658
TROV,858629
TROV,1213037
TROW,1113169
TROX,1530804
TROY,1060595
TRPH,1045739
TRPL,1055313
TRPS,920691
TRR,103096
TRRP,1364560
TRS,842633
TRSI,1095594
TRSN,796228
TRST,357301
TRT,732026
TRTC,1451512
TRU,912030
TRUE,891523
TRUE,1019650
TRUL,1346861
TRUY,1003007
TRV,86312
TRV,1024124
TRVN,1429560
TRVS,1012734
TRW,1267097
TRX,1328910
TRXC,876378
TRXI,1103025
TRYF,1075046
TRYF,1117045
TRYT,1090051
TRYXF,1258786
TRZ,1161935
TSA,912262
TSBC,1374537
TSBK,1046050
TSC,1380846
TSCC,877645
TSCO,916365
TSEO,1010398
TSET,1106644
TSFG,797871
TSG,1020265
TSH,934538
TSHO,1337340
TSI,809559
TSIC,1044324
TSIX,1168895
TSL,1382158
TSLA,1318605
TSLF,1583001
TSLU,1092662
TSN,100493
TSNI,1398026
TSNU,1162721
TSO,50104
TSOI,1419051
TSPDE,1368961
TSPT,1178711
TSRA,889232
TSRA,1261694
TSRE,1299901
TSRI,98338
TSRO,1491576
TSRX,1356857
TSS,721683
TSSI,1320760
TSSW,751160
TST,1080056
TSTA,900393
TSTC,817129
TSTF,785557
TSTN,1054131
TSTR,913665
TSY,1032462
TSYI,1027876
TSYS,726561
TSYS,1111665
TTC,737758
TTDS,1309541
TTEC,1013880
TTEG,1138978
TTEK,831641
TTEN,903267
TTES,879884
TTF,822794
TTG,816949
TTGH,770471
TTGT,1293282
TTHI,1399250
TTI,844965
TTII,356590
TTIN,1062720
TTLA,851560
TTLO,98752
TTMC,894568
TTMI,1116942
TTN,32258
TTNC,1392902
TTNH,1499197
TTNP,910267
TTNUF,1338520
TTP,1526329
TTPH,1373707
TTRX,1362659
TTS,1552800
TTSPJ,1376634
TTSR,1357115
TTUM,1172178
TTWO,946581
TTXI,1102414
TTXP,1378948
TTY,1396016
TTYL,101704
TUC,1038280
TUES,878726
TUFF,1450551
TUG,810113
TUMI,1535031
TUNE,1108058
TUNG,1475065
TUP,1008654
TURI,1113313
TUTR,893965
TUTS,878436
TUX,736952
TUX,1415581
TUYU,1316924
TVCP,1007367
TVEN,821899
TVEO,1084899
TVH,1337749
TVIA,1109279
TVIN,352079
TVL,931058
TVL,1166789
TVLH,1262159
TVOG,1098343
TW,100331
TW,1470215
TWAV,828119
TWB,1085482
TWC,94056
TWC,1377013
TWER,1349437
TWGP,1289592
TWH,1263282
TWI,899751
TWIN,100378
TWKGQ,1122211
TWLB,1015868
TWLL,1171529
TWMC,795212
TWN,804123
TWO,1465740
TWOC,914577
TWPG,1340354
TWRAQ,925548
TWRT,1120370
TWSI,1109153
TWTC,1057758
TWTI,1120438
TWTR,1060390
TWTR,1418091
TWTV,1159041
TWWI,1333675
TWX,1105705
TXCC,944739
TXCO,313395
TXEO,1102944
TXGE,1429627
TXHE,1127572
TXHG,1133798
TXI,97472
TXLA,217209
TXMD,25743
TXN,97476
TXPO,1171749
TXRH,1289460
TXT,217346
TXTG,1301560
TXTR,1565337
TXU,1023291
TXUI,1169238
TY,99614
TYBR,820600
TYC,833444
TYCB,1003986
TYG,1268533
TYL,860731
TYN,1314104
TYPE,1385292
TYRIA,1236275
TYW,1280226
TYY,1319869
TZC,1172367
TZIX,1092458
TZMT,1093837
TZOO,1133311
UAC,1529505
UACL,1308208
UAHC,867963
UAL,100517
UAM,1514128
UAMA,1096688
UAMY,101538
UAN,1425292
UAPH,1279529
UARM,1336917
UAXSQ,1070699
UB,1011659
UBA,1029800
UBAB,704561
UBAL,1172813
UBCP,731653
UBDT,1082384
UBET,814055
UBFO,1137547
UBH,707805
UBI,1279695
UBMI,775345
UBMT,1011309
UBNK,1319572
UBNK,1405049
UBNT,1511737
UBOH,1087456
UBQU,1411460
UBRG,1320729
UBSH,883948
UBSH,886948
UBSI,729986
UCAP,855684
UCBA,1344970
UCBA,1514131
UCBC,1046183
UCBH,1061580
UCBI,857855
UCCC,1337009
UCCD,1300524
UCFC,707886
UCHBE,1072935
UCHN,1487252
UCHT,1356462
UCI,773660
UCIA,737561
UCL,716039
UCMP,792341
UCO,1057234
UCOMA,1134061
UCP,1572684
UCPA,1428508
UCPI,354507
UCR,1382994
UCSY,1098207
UCTT,1275014
UDI,1051719
UDR,74208
UDRL,1133260
UDTA,931947
UDWK,1049505
UEC,1334933
UEEC,1096938
UEIC,101984
UEP,100826
UEPS,1041514
UFAB,101990
UFBC,714286
UFBS,926164
UFBV,1097805
UFCS,101199
UFEN,1137031
UFFC,1369233
UFI,100726
UFM,916823
UFPI,912767
UFPT,914156
UFS,1381531
UFSI,1018725
UG,101295
UGA,1396878
UGCE,1070778
UGHO,859916
UGI,884614
UGMI,1138188
UGNE,352747
UGVMF,1041019
UHAL,4457
UHCO,709878
UHCP,354567
UHFI,1171008
UHLN,1381871
UHN,1396877
UHS,352915
UHT,798783
UIC,101271
UIHC,1401521
UIL,1082510
UIS,746838
UITK,1327299
ULBI,875657
ULCM,1103184
ULGX,882873
ULTA,1403568
ULTEQ,911626
ULTI,1016125
UMAM,1368765
UMBF,101382
UMCI,831460
UMH,752642
UMIT,1162780
UMNY,702167
UMPQ,1077771
UMSY,1095963
UNA,1044590
UNAM,100716
UNASSIGNED,1126719
UNB,706863
UNBH,745083
UNBJ,831959
UNCA,1138804
UNCL,1145202
UNCN,1110737
UNDT,763950
UNF,717954
UNFI,1020859
UNFY,880562
UNG,1376227
UNH,731766
UNI,805020
UNIB,811211
UNIS,1476170
UNIZ,746481
UNL,1405513
UNLL,352710
UNM,5513
UNMG,922712
UNMN,1393772
UNNF,874482
UNP,100885
UNRG,1116734
UNS,941138
UNSN,1482073
UNSS,1434389
UNT,798949
UNTD,1142701
UNTK,826773
UNTY,920427
UNTY,1092042
UNVC,1029825
UNVF,1297024
UNWR,1024149
UNXL,1171012
UOMD,917821
UPBS,1174891
UPC,100893
UPCS,1108487
UPFC,1049231
UPG,1372000
UPI,890846
UPIP,1082506
UPL,1022646
UPNT,1390705
UPOW,1469115
UPRO,1271940
UPS,1090727
UPSN,1261019
UPST,1271075
UQM,315449
URBF,1410253
URBN,912615
URBT,806171
URCO,1349777
UREE,1098881
URG,1375205
URGI,881905
URHN,1316854
URI,1047166
URI,1067701
URON,1363958
URRE,839470
URS,102379
URSI,1056562
URX,1405037
URZ,1162324
USA,799195
USAC,1522727
USAK,883945
USAP,931584
USAT,896429
USB,36104
USBE,1332341
USBF,1122130
USBI,717806
USBU,1105947
USCN,1104194
USCR,1073429
USCS,873185
USDA,1022962
USDC,943895
USEG,101594
USEY,351917
USFC,881791
USFC,1487920
USFP,1490872
USG,757011
USGL,314203
USHS,844789
USIH,1102643
USIW,912083
USL,1041095
USL,1405528
USLM,82020
USM,821130
USMD,1507881
USMI,1479247
USMO,1289945
USNA,896264
USNR,879206
USNU,1089815
USO,1327068
USOG,1439154
USON,943061
USPH,885978
USPI,1101723
USPR,1286181
USQ,1370618
USRT,1056064
USS,1299716
UST,811669
USTI,350194
USTP,1422357
USTR,355999
USTU,1436309
USU,1065059
USUN,1360442
USVO,1107280
USWI,895716
USWO,1135264
UTA,1336644
UTBI,1045689
UTDF,1192931
UTEI,1386018
UTEK,909791
UTF,1275617
UTG,1263994
UTGI,832480
UTHR,1082554
UTI,1261654
UTIW,1124827
UTIX,842010
UTK,1098482
UTL,755001
UTMD,706698
UTOG,1310482
UTRXB,835270
UTSI,1030471
UTUC,1295190
UTWN,102267
UTWY,1100451
UTX,101829
UUU,102109
UVBV,1057909
UVCL,894680
UVE,891166
UVEC,1207029
UVFT,1385310
UVIC,852564
UVN,1017008
UVSL,931457
UVSP,102212
UVV,102037
UWN,277058
UWNK,1108699
UXP,847074
V,1403161
VABK,1572334
VAC,1524358
VAEV,1393935
VAIL,1035770
VAL,102741
VALU,102756
VALU,717720
VANS,877273
VAP,889518
VAPH,1232400
VAPN,1522236
VAR,203527
VARI,1079028
VAS,1123361
VASC,1030206
VASO,839087
VAST,1075056
VATA,1034397
VAZ,895577
VAZGF,1551887
VBAC,922814
VBAL,1095861
VBCO,1506295
VBF,5094
VBFC,1290476
VBIB,1073876
VBRE,1222792
VC,1111335
VCAN,1223533
VCAT,318291
VCBI,1099305
VCBP,1302244
VCDV,1368745
VCF,907573
VCG,1282266
VCI,883293
VCLK,1080034
VCMG,1391750
VCMG,1394782
VCMP,943742
VCRA,1129260
VCST,921313
VCSY,1099509
VCV,895531
VCYA,813565
VCYT,1384101
VDCY,773135
VDSI,1044777
VECO,103145
VECT,1343259
VEDO,1122099
VEEV,1393052
VEII,1028394
VEL,103682
VEND,1526689
VERA,747605
VERS,1109754
VERT,1043946
VES,103361
VEXP,1002902
VFC,103379
VFGI,1036070
VFIN,890285
VFL,895574
VFLX,921366
VFM,877701
VFTR,1061233
VFTR,1103760
VG,1272830
VGCP,886093
VGEN,1453001
VGGL,725876
VGI,1528811
VGLD,1504937
VGM,880892
VGNI,785081
VGR,59440
VGREF,1465062
VGTI,1040022
VGTL,1355451
VGZ,783324
VHCI,1449709
VHI,59255
VHMC,1301838
VHS,1045829
VHSL,1163332
VIA,1339947
VIAC,1114529
VIAS,1101169
VIBE,1096768
VIC,883266
VICL,819050
VICR,751978
VIDE,758743
VIEF,1003740
VIFL,868267
VIG,849135
VIGN,1042185
VIGS,1135657
VII,310056
VIIC,1405424
VIIN,1111118
VILF,1435055
VIM,880893
VIN,820026
VINT,1059581
VINTB,1497120
VION,944522
VIRC,751365
VIRL,1050776
VIRZ,1451448
VISG,1018332
VISH,1098226
VISI,103872
VISN,895651
VIT,843506
VITA,913756
VITC,1401688
VITL,865846
VITR,1050808
VIVI,1088734
VIVK,1450704
VIVO,794172
VIXL,1087955
VJET,1082249
VKA,889526
VKC,840248
VKI,908993
VKL,912022
VKQ,877463
VKS,894241
VKSY,1065754
VKV,895529
VLCM,1324570
VLCO,1013453
VLCT,1114040
VLDI,1100644
VLDS,917173
VLG,1030715
VLGC,1094961
VLGEA,103595
VLLA,1370823
VLLY,1295334
VLNC,885551
VLO,1035002
VLP,1583103
VLRX,1305409
VLSHV,1119690
VLT,276242
VLT,846671
VLTA,1141363
VLTR,1050550
VLTS,932352
VLY,714310
VM,1396546
VMC,103973
VMC,1396009
VMCI,1408057
VMCS,1102942
VMDC,1099531
VMED,1270400
VMEM,1407190
VMHIF,1160164
VMI,102729
VMII,1094816
VMM,895658
VMN,884174
VMO,884152
VMSI,893160
VMT,818305
VMV,890515
VMW,1124610
VNBC,840256
VNCE,1579157
VNDA,1347178
VNDB,1426568
VNEC,1008946
VNGE,1497649
VNGM,1279620
VNM,877467
VNO,899689
VNOW,10885
VNR,1384072
VNRX,93314
VNTH,1497130
VNTV,1533932
VNUS,1040666
VNV,895530
VNWI,1098402
VNWK,1000495
VNX,1004673
VNX,1095901
VOCS,1329919
VODG,793171
VOEL,1400728
VOII,1100954
VOIS,1136711
VOLC,1354217
VOLT,1454725
VOQ,877649
VOT,902754
VOV,889527
VOXI,1110520
VOXW,933454
VOXX,807707
VOXX,807708
VOYA,1535929
VPCOR,844856
VPER,1133192
VPF,85608
VPFG,1356628
VPFG,1487052
VPG,1487952
VPGI,755229
VPHM,946840
VPI,809428
VPIG,1437283
VPQ,877703
VPR,853180
VPRO,703901
VPRS,1350421
VPRT,1262976
VPS,1123316
VPV,895528
VPWI,1337213
VQ,1313024
VQC,877461
VQPH,745788
VR,1348259
VRA,353482
VRA,1495320
VRAD,1361579
VRAL,1091326
VRC,860097
VRDE,1064011
VRDM,1269127
VRDOQ,1061583
VRDT,1399480
VRGE,1101147
VRGY,1352341
VRLK,774937
VRML,926617
VRNG,1410428
VRNM,1049210
VRNT,1166388
VROT,1164155
VRS,1421182
VRSK,1442145
VRSN,1014473
VRSO,797448
VRST,1121936
VRTA,1328300
VRTB,1327603
VRTC,773318
VRTS,883237
VRTS,1084408
VRTU,1207074
VRTX,875320
VRTY,949956
VRUS,1301081
VRX,885590
VRX,930184
VRY,1386787
VSAT,797721
VSB,1143921
VSBN,1225874
VSCE,1003226
VSCI,894237
VSCP,1307752
VSE,1343202
VSEA,1079023
VSEC,102752
VSF,1024342
VSFL,812914
VSH,103730
VSHC,1121130
VSI,1360530
VSNI,936130
VSNT,865917
VSPC,1270200
VSR,803647
VSRV,1353505
VSST,1428469
VSTA,787030
VSTA,1411685
VSTH,789851
VSTI,842638
VSTM,1526119
VSTN,1068132
VSTY,1069502
VSUL,1074828
VSUS,772370
VSYM,1075857
VSYS,1158387
VTA,911576
VTA,1393662
VTAL,912888
VTDI,1419577
VTEK,949491
VTF,883268
VTG,1380565
VTG,1419428
VTIV,1089473
VTJ,883269
VTKT,1346988
VTLAF,1175597
VTLV,1145700
VTMB,1483623
VTN,883265
VTNC,946823
VTP,883267
VTR,740260
VTRR,1082706
VTRU,1020996
VTS,28866
VTSI,1085243
VTSS,880446
VTST,1085106
VTUR,1421871
VTUS,1426800
VUL,848446
VUZI,1463972
VVC,1096385
VVDB,1079110
VVDL,1290689
VVI,884219
VVIN,1293593
VVR,1059366
VVR,1059386
VVTV,870826
VVUS,881524
VVVIQ,1063199
VWKS,1028584
VWPT,919794
VXEN,1036265
VYCO,1424768
VYEY,700764
VYFC,921590
VYGO,1140300
VYHN,1139950
VYM,910347
VYST,1308027
VYYO,1104730
VZ,732712
VZRO,1097452
WAB,943452
WABC,311094
WAC,1040719
WAFD,936528
WAG,104207
WAGE,1158863
WAIR,1378718
WAIV,1092531
WAKE,1085175
WAL,1212545
WARM,1399352
WASH,737468
WASM,1421603
WAT,1000697
WAUW,1329517
WAV,1478909
WAVE,1374993
WAVR,844053
WAVSA,860401
WAVU,1370816
WAVX,919013
WAXM,105096
WAYN,1036030
WB,36995
WBB,1553326
WBBM,1140303
WBC,1390844
WBCO,1058690
WBKA,1286923
WBKC,742070
WBKC,1500836
WBMD,1326583
WBNK,1144686
WBR,715273
WBS,801337
WBSN,1098277
WBSTP,1047865
WBXU,1416729
WC,1184702
WCAA,1282398
WCAP,936404
WCBO,717059
WCBO,923336
WCC,929008
WCC,1064796
WCFB,1089830
WCG,1279363
WCI,1137778
WCIC,1574532
WCN,1057058
WCRX,1113445
WCRX,1323854
WCS,104348
WCSY,1119821
WCUI,1516887
WCYO,1343601
WD,1497770
WDACPK,855581
WDAM,1107522
WDAY,1327811
WDC,106040
WDDD,1961
WDFC,105132
WDHD,108215
WDKA,1314054
WDMG,1120411
WDPT,1034760
WDR,1052100
WDSO,1043473
WDSP,1113226
WDWT,890447
WEA,1163792
WEB,916314
WEBB,1011901
WEBK,1063438
WEBK,1526952
WEBM,1035096
WEBM,1083712
WEBX,1109935
WEC,783325
WECS,1468276
WEDC,13606
WEDXF,1108828
WEFC,934739
WEFN,85149
WEGC,1024109
WEGI,814915
WEIN,1523854
WEL,833845
WELL,949189
WELPP,107815
WEN,30697
WEN,105668
WERN,793074
WES,813461
WES,1414475
WEST,1347452
WETF,880631
WETM,1421636
WEX,749935
WEX,1309108
WEYI,1522164
WEYS,106532
WFBI,1476264
WFC,72971
WFD,1157647
WFHC,1081004
WFI,857907
WFLD,1192069
WFLR,1092802
WFMI,865436
WFR,945436
WFRI,38981
WFSC,1106181
WFSI,946343
WFSI,946353
WFSM,1087843
WFT,1170565
WFT,1453090
WG,895450
WG,1449732
WGA,105608
WGAT,1030058
WGBC,1163428
WGBS,1368993
WGDF,1208038
WGII,906469
WGL,1103601
WGLF,1171176
WGMI,1175442
WGNB,1115568
WGNR,715073
WGO,107687
WGP,1423902
WGR,856716
WGRD,1062019
WHAIE,1169709
WHF,1552198
WHG,1165002
WHHT,1434388
WHI,1084887
WHIT,1108520
WHLM,1013706
WHLR,1527541
WHQ,1051034
WHR,106640
WHRT,1024520
WHX,1417003
WIA,1254370
WIBC,1285224
WIFI,1169988
WIKS,910620
WIN,107681
WINA,908315
WIND,833829
WIND,1434804
WINS,1050031
WIRE,850460
WISLI,107832
WITM,912875
WITS,1097338
WIW,1267902
WIX,352183
WIZD,1162896
WJCI,105006
WJIL,814183
WKBT,1484042
WKGP,1007021
WKLI,846377
WKR,1298093
WL,872821
WLB,106455
WLBC,1406251
WLBR,107469
WLC,105532
WLDA,949240
WLDN,1370450
WLFC,1018164
WLFI,1100080
WLGC,1139614
WLHO,1268236
WLK,1262823
WLKF,104224
WLKN,1037682
WLL,1255474
WLM,812708
WLON,1263004
WLP,1013220
WLP,1156039
WLS,1095996
WLSA,1130131
WLSC,923144
WLSN,1016607
WLT,837173
WLV,821407
WM,823768
WM,933136
WMAR,912833
WMB,107263
WMC,1465885
WMCO,854860
WMD,1004963
WMDS,1421602
WMFG,1111816
WMG,1319161
WMGI,1137861
WMK,105418
WMNT,1377963
WMON,1081255
WMPN,1420821
WMS,350077
WMSI,107294
WMT,104169
WMTG,1035517
WMTN,1421601
WMZ,1411583
WNAPR,1188382
WNC,879526
WNCF,726435
WNCH,1405252
WNDM,714256
WNI,1022368
WNMLA,52234
WNNB,788134
WNR,1339048
WNRL,1581908
WNWG,1138932
WNWN,897545
WNYN,743758
WOC,107454
WOFC,920769
WOIZ,1219584
WOLF,1294538
WOLV,1084103
WOLV,1424404
WOOF,817366
WOR,108516
WORK,1055564
WOVT,1416712
WPC,1025378
WPC,1545406
WPCS,1086745
WPEC,939729
WPO,104889
WPP,105076
WPRT,1370416
WPSC,941738
WPT,1574963
WPUR,1363488
WPX,1518832
WPZ,1324518
WQNI,1089932
WR,54507
WRBO,1051473
WRC,889005
WRDP,857847
WRDS,1245841
WRE,104894
WRES,892986
WRI,828916
WRLD,108385
WRLI,1170422
WRLS,915324
WRNC,801351
WRO,1072886
WRP,1038222
WRS,1173942
WRSP,1315054
WRTL,849979
WRVC,1318545
WSB,1415022
WSBA,1072688
WSBC,20356
WSBC,203596
WSBF,1569994
WSBI,1046209
WSC,105729
WSCC,924095
WSCE,1069489
WSCI,104897
WSCU,1374567
WSEG,1343254
WSFG,1372791
WSFL,1095373
WSFS,828944
WSFU,1423417
WSGI,919742
WSGP,1389294
WSH,1081009
WSH,1140536
WSHA,1129120
WSHD,828189
WSII,1065736
WSKI,107757
WSKI,803003
WSM,719955
WSNG,821537
WSO,105016
WSPTE,852952
WSRM,42050
WSSI,1091158
WST,105770
WSTC,1024657
WSTD,106318
WSTF,931911
WSTG,945983
WSTL,1002135
WSTM,1095266
WSTR,1093677
WSYS,1106974
WSZZ,930686
WTAI,1028130
WTAR,1127007
WTBA,1166928
WTCO,877542
WTCT,904901
WTEC,735571
WTEK,781902
WTEL,1195454
WTER,764839
WTER,1532390
WTFC,1015328
WTFS,1401306
WTHD,1072702
WTI,1288403
WTM,776867
WTMK,42284
WTNY,106926
WTR,78128
WTRS,104987
WTRY,1335950
WTS,795403
WTSLA,863456
WTT,878828
WTU,895007
WTW,105319
WU,1365135
WUFG,1113450
WUHN,842694
WVFC,910679
WVVI,838875
WVWCQ,935493
WW,1103126
WWAG,1036478
WWAV,1555365
WWAY,1361872
WWCA,930738
WWD,108312
WWE,1091907
WWEI,1052671
WWIN,1125845
WWLI,1001260
WWRL,1031744
WWSI,1342792
WWTR,866671
WWW,110471
WWWI,1114302
WWWW,1095291
WWY,108601
WXCP,106618
WXH,920605
WY,106535
WYE,5187
WYN,1361658
WYND,833203
WYNN,1174922
WYOI,108729
WYPT,1034650
WZR,107874
XAA,902750
XAFRX,1027826
XAMSX,1157543
XATA,854398
XBKS,1442741
XBOR,1373485
XBTC,1393631
XCHC,54424
XCHO,1384356
XCLL,1465509
XCO,316300
XCPL,752789
XCPL,1140505
XDRC,108770
XDSL,825322
XEC,1168054
XECO,1000686
XEDA,1052593
XEL,72903
XETA,742550
XFCH,1517653
XFMY,1048501
XFN,1126216
XGEN,1116449
XGTI,1565228
XHUA,1104904
XICO,319191
XIDE,813781
XJT,1144331
XKEM,919611
XL,875159
XLG,929647
XLNX,743988
XLRC,1138608
XLRN,1280600
XLRT,1177845
XLS,1524471
XLTC,873603
XMAVX,1113027
XMCP,1160479
XMSR,1091530
XNCR,1326732
XNNC,1289550
XNPT,1130591
XNRG,1435936
XNWK,1236997
XOHO,1111634
XOM,34088
XOMA,791908
XON,1356090
XONE,1561627
XOOM,1315657
XOXO,1062292
XPITX,854904
XPL,917225
XPO,1166003
XPOI,1048142
XPRSA,923571
XPRT,1192305
XPWR,1084597
XRAY,818479
XRGC,1168375
XRIT,790818
XRM,1287151
XRX,108772
XSIQX,1124959
XSNTX,1109076
XSNX,1039466
XSONF,1132340
XSTFX,1086890
XTEX,1179060
XTHN,1145061
XTLB,1023549
XTLS,1540145
XTND,1051490
XTNT,1212235
XTO,868809
XTOG,1481218
XTRM,1046112
XTRN,1405227
XTXI,1209821
XWES,1371781
XWG,1005504
XXAAN,830159
XXAAO,842314
XXBNA,856135
XXBNB,897315
XXEBB,1059926
XXELG,1066463
XXEPS,1065923
XXIA,1120295
XXII,1347858
XXMCS,785959
XXVR,872467
XYBRQ,1013148
XYL,1524472
XYNY,920749
Y,775368
YAKC,1084544
YANB,787849
YAVL,1013266
YBLT,1131166
YBTVA,929144
YCC,1084242
YCKM,1375483
YDIW,712511
YDKN,1366367
YDNT,949874
YELP,1345016
YESD,1449527
YEVN,1424100
YGDC,1280396
YHOO,1011006
YIFN,915766
YIWA,1157667
YLOH,1401983
YMI,1178347
YOCM,821572
